35148160,Nokia,3410,,
35148180,Nokia,3410,,
35148191,Nokia,3410,,
35148193,Nokia,3410,,
35148194,Nokia,3410,,
35148200,Nokia,3410,,
35148210,Nokia,3410,,
35148220,Nokia,3410,,
35148230,Nokia,3410,,
35148240,Nokia,3410,,
35148255,Nokia,3410,,
35148260,Nokia,3410,,
35148280,Nokia,3410,,
35148291,Nokia,3410,,
35148293,Nokia,3410,,
35148294,Nokia,3410,,
35148300,Nokia,3410,,
35148310,Nokia,3410,,
35148320,Nokia,3410,,
35148330,Nokia,3410,,
35148340,Nokia,3410,,
35148355,Nokia,3410,,
35148360,Nokia,3410,,
35148380,Nokia,3410,,
35148391,Nokia,3410,,
35148393,Nokia,3410,,
35148394,Nokia,3410,,
35148400,Nokia,3410,,
35148410,Nokia,3410,,
35148420,Nokia,3410,,
35148430,Nokia,3410,,
35148440,Nokia,3410,,
35148455,Nokia,3410,,
35148460,Nokia,3410,,
35148480,Nokia,3410,,
35148491,Nokia,3410,,
35148493,Nokia,3410,,
35148494,Nokia,3410,,
35148500,Nokia,3410,,
35148510,Nokia,3410,,
35148520,Nokia,3410,,
35148530,Nokia,3410,,
35148540,Nokia,3410,,
35148545,Nokia,3410,,
35148555,Nokia,3410,,
35148560,Nokia,3410,,
35148580,Nokia,3410,,
35148591,Nokia,3410,,
35148593,Nokia,3410,,
35148594,Nokia,3410,,
35148600,Nokia,NHM-5(NY),,
35148630,Nokia,NHM-5(NY),,
35148660,Nokia,NHM-5(NY),,
35148700,Nokia,6310,,
35148710,Nokia,6310,,
35148720,Nokia,6310,,
35148730,Nokia,6310,,
35148740,Nokia,6310,,
35148760,Nokia,6310,,
35148780,Nokia,6310,,
35148788,Nokia,6310,,
35148791,Nokia,6310,,
35148792,Nokia,6310,,
35148793,Nokia,6310,,
35148794,Nokia,6310,,
35148800,Nokia,6310,,
35148810,Nokia,6310,,
35148820,Nokia,6310,,
35148830,Nokia,6310,,
35148840,Nokia,6310,,
35148860,Nokia,6310,,
35148880,Nokia,6310,,
35148888,Nokia,6310,,
35148891,Nokia,6310,,
35148892,Nokia,6310,,
35148893,Nokia,6310,,
35148894,Nokia,6310,,
35150200,Nokia,5100,,
35150300,Nokia,3310,,
35150400,Nokia,3310,,
35150500,Nokia,6610,,
35150700,Nokia,6220,,
35150800,Nokia,6200,,
35150900,Nokia,6200,,
35150990,Nokia,6200,,
35151000,Nokia,6800,,
35151100,Nokia,6100,,
35151200,Nokia,8310,,
35151300,Nokia,7250,,
35151400,Nokia,3510i,,
35151401,Samsung,SGH-D830,,
35151500,Nokia,7250i,,
35151600,Nokia,3100,,
35151700,Nokia,3100,,
35151800,Nokia,3100,,
35151900,Nokia,5210,,
35152000,Nokia,N-Gage,,
35152100,Nokia,N-Gage,,
35152200,Nokia,2100,,
35152300,Nokia,2100,,
35152400,Nokia,2100,,
35152500,Nokia,6600,,
35152600,Nokia,6100,,
35152601,Motorola,C113,,
35152700,Nokia,6610,,
35152701,Motorola,MJT6-33411A11,,
35152800,Nokia,3510i,,
35152801,Motorola,C113,,
35152900,Nokia,3660,,
35152901,Motorola,BC3-41A11,,
35153000,Nokia,3650,,
35153001,Motorola,RAZR V3,,
35153100,Nokia,3660,,
35153101,Motorola,MQ3-4411K11,,
35153200,Nokia,3660,,
35153300,Nokia,3660,,
35153400,Nokia,3310,,
35153401,Motorola,G24 BMW TCU 1.5,,
35153500,Nokia,6100,,
35153501,Motorola,MT3-411J11,,
35153600,Nokia,3510i,,
35153700,Nokia,3510i,,
35153701,Motorola,MQ4-4411D11,,
35153800,Nokia,6100,,
35153801,Motorola,RAZR V3i,,
35153900,Nokia,1100,,
35154000,Nokia,6610,,
35154100,Nokia,3410,,
35154200,Nokia,8250,,
35154300,Nokia,7250i,,
35154301,Motorola,MJ4-33A11,,
35154400,Nokia,2100,,
35154401,Motorola,MT4-411A11,,
35154500,Nokia,7250i,,
35154501,Motorola,MT3-411G21,,
35154600,Nokia,6600,,
35154601,Motorola,C113,,
35154700,Nokia,7600,,
35154701,Motorola,C113,,
35154800,Nokia,7600,,
35154801,Motorola,MQ3-4411C21,,
35154900,Nokia,6310i,,
35154901,Motorola,C139,,
35155000,Nokia,6310i,,
35155001,Motorola,C113,,
35155100,Wonu Telecom,WGM-1896,,
35155200,Eastern Communication,EG700 Bar Phone,,
35155500,Intervox Systemes,BACKUP GSM Gamme Zen,,
35155600,Haier,G1000,,
35155700,Sciencetel,STG-180,,
35155800,Panabiz International,Panabiz DB-2009F,,
35155900,Eastern Communication,EG730,,
35155901,Sony Ericsson,K310,,
35156000,Eastern Communication,Argon,,
35156100,Eastern Communication,Argon,,
35156200,Eastern Communication,Argon,,
35156300,Eastern Communication,Argon,,
35156400,Maxon,MX-6883,,
35156500,Maxon,MX7952,,
35156600,Maxon,MX7953n T338,,
35156700,Bird,V18,,
35156800,Samsung,SGH-N500,,
35156900,Wongs Electronics,C2188,,
35157000,LG,G5210,,
35157100,LG,G5400,,
35157200,Brodersen Controls,UCM-93.9xx,,
35157300,Soutec,S680,,
35157400,The Pinpoint Company,Free Walker,,
35157500,The Pinpoint Company,Free Walker,,
35157600,Leadtek Research,AVL9568,,
35157700,TCL,S600,,
35157800,Sagem,MyX-6,,
35157900,Sagem,MyX-6,,
35158000,Sagem,MyX-6,,
35158100,Sagem,MyX-6,,
35158200,Sagem,MyX-6,,
35158300,Sagem,MyX-6,,
35158400,Sagem,MyX-6,,
35158500,Compal,F68,,
35158600,Siemens,A55,,
35158700,Siemens,A55,,
35158800,Siemens,A55,,
35158900,Siemens,A50,,
35159000,Siemens,A55,,
35159100,Siemens,A55,,
35159200,Siemens,A55,,
35159300,Siemens,A55,,
35159400,Mirae Communication,MGH-801,,
35159500,Mirae Communication,MGH-820,,
35159600,Pantech,Dragon,,
35159700,Konka,D108,,
35159800,Funkanlagen Leipoldt OHG,C2D-SI 900,,
35159900,Ezze Mobile,Ezio E58,,
35159901,Airness,SLIDE99,,
35160000,Ezze Mobile,EZ10,,
35160100,Ezze Mobile,Ezio E88,,
35160200,Qualcomm,TM6200,,
35160300,Hellmertz,GSM Alarm,,
35160400,Haier,Phosphor1000,,
35160500,CEC,Unis920,,
35160600,Sagem,MO170,,
35160700,Technolog,Cello,,
35160800,Panda International,EMOL66,,
35160900,Simcom,ITM100 GSM,,
35161000,Siemens,X3,,
35161100,Panasonic,CF-27SB,,
35161200,Lite-On,BPL A318,,
35161300,Alcatel,One Touch 535,,
35161301,Samsung,SGH-i330,,
35161400,Alcatel,One Touch 535,,
35161401,Samsung,S401i,,
35161500,Alcatel,One Touch 535,,
35161600,Alcatel,One Touch 535,,
35161700,Alcatel,One Touch 735,,
35161800,Alcatel,One Touch 735,,
35161900,Alcatel,One Touch 735,,
35162000,Alcatel,One Touch 735,,
35162100,IWOW Communications,WM108OA+,,
35162200,Telsda,A98,,
35162300,Samsung,SGH-V200,,
35162301,Samsung,SGH-V200,,
35162399,Samsung,SGH-V200,,
35162400,Samsung,SGH-V200,,
35162500,Samsung,SGH-V200,,
35162501,Sagem,MY C4-2,,
35162600,Samsung,SGH-V200,,
35162700,RATEL Iletisim,RAKS 9745,,
35162800,RATEL Iletisim,RAKS 9545,,
35162900,RATEL Iletisim,RAKS 3525,,
35163000,Siemens,SL55,,
35163100,Siemens,SL55,,
35163200,Siemens,SL55,,
35163300,Siemens,SL55,,
35163600,Maxon,DW613,,
35163700,DBTel,DB2017,,
35163800,Capitel,Beethoven,,
35163900,Siemens,K45,,
35164000,Cellon,Q120,,
35164100,Philips,Fisio 825,,
35164200,Siemens,Xelibri 4,,
35164400,Cellon,CT 8998,,
35164500,Philips,Fisio 825,,
35164600,Cellon,CT 5398,,
35164800,Cellon,Q500,,
35165100,Cellon,Q618,,
35165200,Cellon,Konka R798,,
35165300,Cellon,Eastcom ET 716,,
35165400,Cellon,CT 3308,,
35165415,Philips,330,,
35165600,Cellon,Q638,,
35165700,Cellon,Z3000,,
35165800,Cellon,Q610,,
35165900,Cellon,Z8000,,
35166000,Cellon,CT 3508,,
35166100,Cellon,C879FM,,
35166600,Cellon,A68,,
35166700,Cellon,C908,,
35166901,Samsung,SGH-X507,,
35167000,Spetrotec,Big Watcher,,
35167100,Lenovo,G618,,
35167200,SangFei,OKWAP 510,,
35167300,Amoisonic,A90,,
35167301,Sony Ericsson,K310,,
35167400,Amoisonic,A68,,
35167500,Sendo,S200,,
35167600,Mitsubishi,m21i,,
35167700,TCL,Schneider U 2,,
35167800,GeoTrax,CashTraker,,
35168000,Sharp,GX10,,
35168100,Sharp,GX10i,,
35168200,Sharp,GX20,,
35168300,Sharp,GX10i,,
35168400,Sharp,GX20,,
35168500,Sharp,GX15,,
35168600,Sharp,GX30,,
35168700,Sharp,TM100,,
35168800,Sharp,GX15,,
35169000,Inventia Sp. zo. o,FINDER 11 GPRS,,
35169100,KBT Mobile,K887,,
35169200,MobiCom,M88,,
35169300,Pikotec,Temp,,
35169400,Pantech,Q80,,
35169500,Pantech,GM100,,
35169600,Bird,S2000,,
35169700,Alphacell Wireless,M5,,
35169800,Maxon,MX-7852,,
35169801,Samsung,SGH-X300,,
35169900,DBTel,DB2027a,,
35170000,Lexibook,TAB4000,,
35170001,LG,L343i,,
35170100,KBT Mobile,K881,,
35170200,Pegasus Telecom,Haier P5,,
35170300,Pantech,Chaos,,
35170400,Sagem,MO105,,
35170500,Giga,Kika K-600,,
35170600,Maxon,DW-870,,
35170700,Motorola,CC3-41A11,,
35170701,Sony Ericsson,K800,,
35170800,Samsung,SGH-R210,,
35170801,Sony Ericsson,K800,,
35170900,Lite-On,B1300,,
35170901,Sony Ericsson,K610,,
35171001,Sony Ericsson,K610,,
35171100,Elcom Mobility,0102B3,,
35171200,Eastern Communication,EG818,,
35171300,Xacom,Compact Modem,,
35171400,LG,G7030,,
35171500,LG,G5310,,
35171600,LG,G7100,,
35171700,Lenovo,G818,,
35171800,LG,W3000A,,
35171801,Sky Zen,E700,,
35171900,Maxon,MX-7970,,
35172000,Samsung,SGH-S208,,
35172100,Samsung,SGH-S208,,
35172200,SangFei,OKWAP710,,
35172300,Amoisonic,F99,,
35172301,BenQ,E71,,
35172400,Panda International,EMOL88,,
35172401,BenQ,E71,,
35172500,CEC,CECT C600,,
35172501,BenQ,E71,,
35172600,Keben Telecom,680,,
35172700,TCL,S500,,
35172800,Motorola,v8088,,
35172900,Telsda,ROWA 878,,
35172901,BenQ,M81,,
35173000,Siemens,A35,,
35173001,BenQ,M81,,
35173100,Funkanlagen Leipoldt OHG,MT170,,
35173101,BenQ,M81,,
35173200,Funkanlagen Leipoldt OHG,MT190,,
35173300,Edinburgh,dataCOM,,
35173301,BenQ,C81,,
35173400,Edinburgh,PrePay,,
35173401,BenQ,C81,,
35173500,Motorola,MT3-411A21,,
35173700,Motorola,T190,,
35173701,NEC,e373,,
35173800,Asus,GEM01,,
35173801,NEC,e373,,
35173900,Innostream,Capitel C6098,,
35174000,Sagem,TWINY,,
35174100,Techno Trade,TBox,,
35174200,C-ONE,Technology Cor 1. Pretec,,
35174300,Compal,F69,,
35174400,Bird,S1120,,
35174500,Konka,C889,,
35174600,DBTel,6668,,
35174601,Samsung,SGH-T809,,
35174700,DBTel,6228,,
35174800,Asus,AGC100,,
35174900,Eastern Communication,EG870 EASTCOM,,
35175000,TETA Elektronik,MultiPOS,,
35175001,LG,B2100,,
35175100,D-NET,TG6R,,
35175200,D-NET,TG6Q,,
35175300,Orient Infinite,myTOP R308,,
35175400,Haier,Tian Zhi Xing 7000,,
35175500,Newgen Telecom,S6990,,
35175600,Kejian,J390,,
35175700,CEC,CECT818,,
35175800,Soutec,S691,,
35175900,SK Teletech,Sky,,
35176000,Motorola,T190,,
35176100,Motorola,C330,,
35176200,MobiCom,C8068,,
35176300,Samsung,SGH-X400,,
35176400,Asus,AGP60,,
35176500,Motorola,V60,,
35176600,Motorola,V66,,
35176700,MobiCom,C6388,,
35176800,DBTel,8036,,
35176900,Samsung,SGH-S500,,
35177000,Samsung,SGH-C100,,
35177100,Panasonic,GD87,,
35177200,Motorola,T190,,
35177300,Technolog,Cello GS,,
35177400,Amoisonic,A8,,
35177500,Amoisonic,A600,,
35177600,TCL,3188+,,
35177601,BenQ,E71,,
35177700,TCL,3288+,,
35177701,BenQ,E71,,
35177800,TCL,3388+,,
35177801,BenQ,E71,,
35177900,TCL,5188,,
35177901,BenQ,E71,,
35178000,TCL,5288,,
35178001,BenQ,E71,,
35178100,TCL,3998,,
35178101,BenQ,E71,,
35178200,Panasonic,GD67,,
35178201,Panasonic,GD67,,
35178300,CellSecure Holdings,SMS Communicator,,
35178400,IPWireless,Wireless Broadband Modem JE,,
35178500,Hughes Network Systems,9201,,
35178600,Longcheer Telecommunication,Soutec S280,,
35178700,KBT Mobile,K900,,
35178800,Accord Telecom,A830,,
35178900,KBT Mobile,K889,,
35179000,TCL,2188,,
35179001,BenQ,Siemens JASB1A(A38),,
35179100,TCL,2988,,
35179101,BenQ,Siemens JASB1A(A38),,
35179200,Siemens,C55,,
35179201,BenQ,Siemens JASB1A(A38),,
35179300,Capitel,Amadeus,,
35179301,BenQ,Siemens JASB1A(A38),,
35179400,Motorola,MC4-41E12,,
35179401,Samsung,S501i,,
35179500,Telsda,T368,,
35179600,Telsda,Photar 811,,
35179700,Samsung,SGH-E100,,
35179800,Samsung,SGH-E100,,
35179900,Samsung,SGH-A800,,
35179901,Samsung,SGH-D828E,,
35180000,Samsung,SGH-A800,,
35180001,Samsung,SGH-D900,,
35180100,Eastern Communication,EM-G88,,
35180200,Sagem,MY X-5,,
35180201,Samsung,SGH-X686,,
35180300,Sagem,myX-5p,,
35180400,Motorola,T191,,
35180500,Motorola,V66,,
35180600,Motorola,MT3-411A21,,
35180700,Panda International,EMOL998,,
35180701,BenQ,Siemens JASB1A(A38),,
35180800,Adcon Telemetry,A733 addWAVE GSM,,
35180801,BenQ,Siemens JASB1A(A38),,
35180900,Samsung,SGH-R220,,
35180901,BenQ,Siemens JASB1A(A38),,
35181000,BSquare,Maui,,
35181001,BenQ,Siemens JASB1A(A38),,
35181100,BSquare,Maui,,
35181200,KBT Mobile,OSSA88,,
35181201,Samsung,SGH-D908,,
35181300,Liberty Poland,tracking device,,
35181301,Samsung,SGH-P310,,
35181400,Amoisonic,A9,,
35181500,Amoisonic,F9,,
35181600,Sagem,MY X-2,,
35181695,Sagem,MY X-2,,
35181700,Longcheer Telecommunication,Daxian GT710,,
35181800,Pantech,Q70,,
35181900,eMobile Comm,SG2200,,
35182000,Motorola,MC2-41E11,,
35182100,Bright Concepts,T99,,
35182200,ZTE,A70,,
35182300,Amoisonic,A60,,
35182400,TCL,2688,,
35182500,Pantech,Q60,,
35182600,Capitel,Q81,,
35182700,LG,G5410,,
35182800,LG,G630,,
35182900,LG,G5200,,
35183000,LG,EG880,,
35183100,Samsung,SGH-P408,,
35183200,Samsung,SGH-P408,,
35183300,Samsung,SGH-P400,,
35183400,Samsung,SGH-P400,,
35183500,Samsung,SGH-P400,,
35183600,Samsung,SGH-P400,,
35183700,Samsung,SGH-A800,,
35183701,Samsung,SGH-Z630,,
35183800,Scientific and Technical Centre,SMP,,
35183900,Motorola,MUT4-4411B21,,
35184000,Newgen Telecom,Soutec S6992,,
35184200,Codacom Technologies,C100,,
35184300,Samsung,SGH-S508,,
35184400,IWOW Communications,ITSC201,,
35184500,D-NET,Benten Lucky 168,,
35184600,Motorola,T191,,
35184700,Panasonic,X66,,
35184800,Pantech,Titan,,
35184900,Dalian Daxian Telecom,D6100,,
35185000,Vincent Forum,E98,,
35185300,TCL,GB23,,
35185400,Siemens,A50,,
35185500,Siemens,A50,,
35185600,Guo Wei,TP100,,
35185700,Pantech,Style,,
35185800,Motorola,AC2-41D11,,
35185900,Motorola,AC2-41D11,,
35186000,Maxon,MX-7923,,
35186100,Bellwave,BPP-EX100,,
35186200,Sendo,S300,,
35186300,Motorola,C200,,
35186400,Samsung,SGH-T100,,
35186401,Nokia,1100,,
35186500,D-NET,Soutec S228,,
35186600,D-NET,Chase TGR601,,
35186700,D-NET,Panda Gionee530,,
35186800,D-NET,Konka R-878,,
35186900,D-NET,Feton A8,,
35187000,D-NET,Legend G801,,
35187100,D-NET,Feton J8,,
35187200,D-NET,Soyea D1,,
35187300,OWASYS Advanced Wireless Devices,OWA2X Family,,
35187400,Lenovo,G820,,
35187500,Motorola,E365,,
35187600,Motorola,E365,,
35187700,Motorola,E365,,
35187800,Motorola,AC3-41A11,,
35187900,Motorola,AC3-41A11,,
35188000,Motorola,AC3-41A11,,
35188400,Sendo,M550,,
35188500,Coxion,WebBox,,
35188600,Compal,XG TG6E,,
35188700,Securite Communication,GPRS 800,,
35188800,Siemens,NC55,,
35188900,Samsung,SGH-V206,,
35189000,Samsung,SGH-V208,,
35189100,Samsung,SGH-V208,,
35189200,CCT,C3108,,
35189300,IWOW Communications,ITSC202,,
35189400,LG,G5300,,
35189500,Konka,C899,,
35189600,Lite-On,XG-3U,,
35189700,Motorola,A760,,
35189800,Motorola,MC3-41G11,,
35189900,CEC,CEC e2800,,
35190000,ZTE,A800,,
35190100,Marconi,RGG100,,
35190200,Soutec,S693,,
35190300,VK,VG217,,
35190400,Panasonic,X70,,
35190401,Samsung,SGH-X168,,
35190500,Sendo,S230,,
35190600,Sendo,S200,,
35190700,NEC,525C,,
35190800,UbiNetics,GM800,,
35190801,BenQ,Siemens E81,,
35190900,Panasonic,G50,,
35190901,BenQ,Siemens E81,,
35191000,SangFei,Pony688,,
35191001,BenQ,E61,,
35191100,Lite-On,XG-3D,,
35191101,BenQ,E61,,
35191200,Maxon,DW-880,,
35191300,Maxon,EG-Q68,,
35191400,Mitac International,International Mio 8380,,
35191500,Bird,SC04,,
35191600,Lenovo,G900,,
35191700,Kejian,K568,,
35191800,Panda International,GDM190,,
35191900,Soutec,Hi7681,,
35192000,Lite-On,XG-3F,,
35192100,Lite-On,XG-3ST,,
35192200,Lite-On,XG-2H,,
35192300,Immobiliser Central Europe,InterSeal 2.0,,
35192335,Immobiliser Central Europe,InterSeal 2.0,,
35192400,Al-Ahram,D-Wan GSM001,,
35192500,Samsung,SGH-S508,,
35193100,Sony Ericsson,Z600,,
35193200,Sony Ericsson,Z600,,
35193400,Ulycom Technology,M1,,
35193500,Panasonic,GD55,,
35193600,Samsung,SGH-E418,,
35193700,HTC,PH10A,,
35193800,HTC,PH10B,,
35194000,HTC,SV10B,,
35194100,Siemens,A60,,
35194101,Sony Ericsson,V600,,
35194200,Siemens,A60,,
35194300,Siemens,C60,,
35194301,Sony Ericsson,K610,,
35194400,Siemens,C60,,
35194401,Sony Ericsson,K610,,
35194500,Siemens,C60,,
35194600,Siemens,C60,,
35194700,Siemens,C60,,
35194800,Siemens,C60,,
35194900,Siemens,C60,,
35195000,Siemens,MC60,,
35195100,Siemens,MC60,,
35195101,Motorola,L6,,
35195200,Siemens,MC60,,
35195201,Motorola,MQ4-4411E11,,
35195300,Siemens,MC60,,
35195301,Motorola,RAZR V3i,,
35195400,Siemens,MC60,,
35195401,Motorola,MQ4-4411F1,,
35195500,Smart Mobile,WGH-200,,
35195501,Motorola,BC3-41A11,,
35195600,Sony Ericsson,T610,,
35195601,Motorola,RAZR V3,,
35195700,Sony Ericsson,T610,,
35195701,Motorola,MQ4-4411C11,,
35195800,Sony Ericsson,T610,,
35195801,Motorola,MQ4-4411C11,,
35195900,Samsung,SGH-S300,,
35195901,Motorola,PEBL U6,,
35196000,Netron Tech.,IG-910,,
35196001,Motorola,MQ4-4411C11,,
35196100,Siemens,MC46,,
35196200,Tresor Data,Dragon T501F,,
35196201,Motorola,MQ3-4411H11,,
35196300,Siemens,A50,,
35196301,Motorola,MQ4-4411A11,,
35196400,Ericsson,Z608,,
35196401,Motorola,L6 i-mode,,
35196500,Sony Ericsson,P900,,
35196501,Motorola,MT3-411K21,,
35196510,Sony Ericsson,P900,,
35196601,Motorola,K1,,
35196700,Siemens,A50,,
35196701,Motorola,W220,,
35196800,Tresor Data,T103B,,
35196801,Motorola,MQ3-4411H11,,
35196900,Option,NV Globetrotter 3G,,
35196901,Motorola,C139,,
35197000,Ericsson,Z600,,
35197001,Motorola,V3,,
35197100,Ericsson,Z600,,
35197101,Motorola,MQ4-4411D11,,
35197200,Ericsson,P900,,
35197201,Motorola,C113,,
35197300,Ericsson,P900,,
35197301,Motorola,MQ3-4411C21,,
35197400,Siemens,A50,,
35197401,Motorola,C139,,
35197500,Siemens,A60,,
35197501,Motorola,C139,,
35197600,Siemens,A60,,
35197700,Siemens,A60,,
35197900,Bellwave,BGP-SC100,,
35197901,Huawei,V710,,
35198000,Siemens,A50,,
35198100,Dalian Daxian Telecom,D6300,,
35198200,Samsung,SGH-E600,,
35198201,BenQ,PANB3A,,
35198300,Sony Ericsson,Z200,,
35198400,Ericsson,Z200,,
35198500,Ericsson,Z208,,
35198600,Curitel Communications,GX-209C,,
35198800,Ericsson,T610,,
35198900,Sony Ericsson,T610,,
35198901,Sagem,my101X,,
35199001,Sagem,my101X,,
35199100,Panda International,GM958C,,
35199200,Ericsson,T100,,
35199300,Samsung,SGH-S300,,
35199400,Sanyo,PDG-G1000,,
35199500,Siemens,MC60,,
35199600,DigitalMTec,DPS-G1000,,
35199700,Panasonic,CF-18,,
35199800,Bellwave,BGP-FT20,,
35199900,Vitelcom,MOVISTAR TSM5m,,
35199901,BenQ,A31,,
35200000,Opt Intern,Combo,,
35200001,Samsung,SGH-X150,,
35200100,Lexzar,L88,,
35200200,Lexzar,L88,,
35200300,Lexzar,L88,,
35200500,Vitelcom,MOVISTAR TSM6,,
35200600,Digitalo,HG200,,
35200700,Digitalo,HG300,,
35200800,Digitalo,HG800,,
35200801,Samsung,SGH-E370,,
35200900,Bellwave,BGP-BD20,,
35201000,Bellwave,BGP-BD30,,
35201100,Bellwave,BGP-ST11,,
35201200,Option,Globetrotter,,
35201300,Amoisonic,A6,,
35201400,Amoisonic,A6,,
35201500,Amoisonic,A6,,
35201600,Amoisonic,A6,,
35201700,Amoisonic,A8,,
35201800,Amoisonic,A8,,
35201900,Ericsson,T100,,
35202000,Ericsson,T100,,
35202100,Siemens,MC55,,
35202101,BenQ,Siemens ME75,,
35202200,Siemens,MC55,,
35202201,BenQ,Siemens ME75,,
35202300,Siemens,MC56,,
35202400,Siemens,MC56,,
35202500,Siemens,MC58,,
35202600,Siemens,M55,,
35202700,Siemens,M55,,
35202800,Siemens,M55,,
35202900,Siemens,M55,,
35203000,Siemens,M55,,
35203100,Taitung Communications,Taimax K336,,
35203201,BenQ,SF71,,
35203301,BenQ,SF71,,
35203400,Q Electronics,iQx,,
35203500,Maxon,MX-E10,,
35203600,Ezze Mobile,Ezio E37,,
35203700,CEC,Q380,,
35203800,Bird,S288,,
35203810,Bird,S288,,
35204000,Lite-On,XG-3U,,
35204100,Lite-On,XG-3U,,
35204200,Morion,AT-100,,
35204300,Morion,AT-200,,
35204400,Morion,AT-300,,
35204500,Melco Mobile Communications,Mitsubishi M330c,,
35204600,Maxon,SG-4600,,
35204700,City Capital Consultant,GPSmart,,
35204800,Motorola,V66,,
35204900,Multi Alarm,MA-X GSM,,
35205000,TransAsia Telecommunication,MG7,,
35205100,Konka,R608,,
35205200,Sagem,HDH 940,,
35205300,Sagem,OPH 940 Railtrack,,
35205400,Motorola,C350,,
35205401,Samsung,SGH-X218,,
35205500,Altec Electronic,AG AL7000S,,
35205600,Newgen Telecom,Soutec S6992,,
35205700,DBTel,8038,,
35205800,DBTel,2061,,
35205900,DBTel,2042,,
35205901,BenQ,Siemens VS5,,
35206000,IWOW Communications,WM1080D,,
35206100,Fargo Services,Maestro 100,,
35206200,Palm,i710,,
35206300,Maxon,MX-7920,,
35206400,Siemens,S55,,
35206500,Siemens,S55,,
35206600,Bird,SC01,,
35206700,Kern Communications,SKYTRACK G,,
35206800,Maxon,MX-7990,,
35206801,Sony Ericsson,J230,,
35206900,Motorola,C350,,
35207000,Newgen Telecom,Soutec S6992,,
35207100,Longcheer Telecommunication,Soutec S282,,
35207200,Longcheer Telecommunication,Soutec S283,,
35207300,Longcheer Telecommunication,Soutec S285,,
35207400,Longcheer Telecommunication,Soutec S286,,
35207500,Siemens,ME45,,
35207600,Arima Communication,2200,,
35207700,Motorola,ST3-411A11,,
35207800,Telsda,Photar 811,,
35207900,Siemens,SX1,,
35207901,Sony Ericsson,W300,,
35207989,Siemens,SX1,,
35208000,Siemens,SX1,,
35208100,Siemens,SX1,,
35208200,Eastern Communication,EG750,,
35208300,Bird,V19,,
35208400,Rowa Communications,938,,
35208500,Eastern Communication,Hi Phone,,
35208600,Telsda,Photar 811,,
35208700,Intercube,D1,,
35208800,Maxon,DA8,,
35208900,Siemens,C55,,
35209000,Siemens,2128,,
35209100,Keben Telecom,380,,
35209200,Samsung,Kejian K598,,
35209300,Samsung,SGH-P100,,
35209400,Samsung,Kejian K358,,
35209500,Motorola,V66,,
35209600,Motorola,MC3-41E11,,
35209700,Alcatel,One Touch 332,,
35209800,Alcatel,One Touch 332,,
35209900,Alcatel,One Touch 332,,
35210000,Alcatel,One Touch 332,,
35210100,Tess-Electronics,GM9-18,,
35210200,Keben Telecom,380,,
35210300,TCL,3188,,
35210400,LG,G8000,,
35210500,NEC,N223i,,
35210600,Maxon,T208,,
35210601,BenQ,AL21,,
35210700,D-NET,CHASE XG5D,,
35210800,Mirae Communication,MGH-840C,,
35210900,Samsung,Kejian K606,,
35211000,Samsung,Kejian K606,,
35211100,Bird,E868,,
35211200,Lightspeed International,GPRS-100S,,
35211300,Lightspeed International,GPRS-110S,,
35211400,Lightspeed International,GPRS-120S,,
35211500,Lightspeed International,GPRS-140S,,
35211600,Lightspeed International,GPRS Cradle for iPAQ,,
35211700,Plum,Modul Komunikacyjny MacR(G)-B,,
35211800,Standard Radio Telecom AB,Enermet M100-G GSM,,
35211900,Standard Radio Telecom AB,Enermet M100-G GSM,,
35212000,Daewoo,DW720,,
35212100,Capitel,C5288,,
35212200,Kern Communications,Skytrack MicroAVL,,
35212300,Trec Elettronica,DVR501,,
35212400,KBT Mobile,K888,,
35212401,Sony Ericsson,Z550,,
35212500,Kejian,K656,,
35212600,ZTE,E780,,
35212800,Wavecom,Integra M2106,,
35212801,BenQ,AL21,,
35212900,Wavecom,Fastrack,,
35212901,Samsung,SGH-X828,,
35213000,Konka,K6288,,
35213001,Samsung,SGH-X160,,
35213100,Innostream,REVOTECH RGC-4000,,
35213200,D-NET,CHASE S600,,
35213201,BenQ,A71,,
35213300,Bird,SC10,,
35213301,Samsung,Z650i,,
35213400,Panda International,GPM700,,
35213500,Tivomatic,Caiku GSM T2,,
35213600,Triorail,TRM:1,,
35213700,Pantech,Zeus,,
35213800,Capitel,C6088+,,
35213900,Capitel,C6088A+,,
35213901,BenQ,A31,,
35214000,Capitel,C6288+,,
35214001,BenQ,AF51,,
35214100,Capitel,C6288A+,,
35214200,Capitel,C6398,,
35214300,Capitel,C8088,,
35214400,Innostream,REVOTECH RGC-4010,,
35214500,Sagem,MRM,,
35214600,Capitel,C8028,,
35214700,Capitel,Q98,,
35214800,Pegasus Telecom,P6,,
35214900,Adbon Technology,ADBON,,
35215000,Adbon Technology,ADBON,,
35215100,Adbon Technology,ADBON,,
35215200,Asus,AGP100,,
35215300,Sewon Telecom,SG 2800,,
35215400,TCL,GA16,,
35215500,TCL,GB02,,
35215600,TCL,GB02,,
35215700,TCL,GB02,,
35215800,TCL,GB02,,
35215900,TCL,GB02,,
35216000,Ubi Lab,EM-P900,,
35216100,Konka,A668,,
35216200,Capitel,Chopin,,
35216300,Funkanlagen Leipoldt OHG,C2D-SI 900,,
35216400,Capitel,Einstein,,
35216500,VK,VGT299,,
35216600,VK,VGT277,,
35216700,VK,VGT288,,
